onset	trial_type	obj_pair	reaction_time
14	catch	13	505.4048000019975
30	catch	4	474.2782000103034
44	catch	14	410.90059996349737
46	catch	10	418.60480001196265
48	catch	9	554.6270000049844
116	catch	7	1189.9907999904826
164	catch	4	680.2894999855198
166	catch	8	0.0
198	catch	11	489.7571000037715
208	catch	10	425.8238999755122
220	catch	5	746.7118000495248
232	catch	6	675.049300014507
242	catch	16	507.6673000003211
254	catch	16	428.1250999774784
278	catch	9	597.3463000264019
334	catch	1	488.0454000085592
