onset	trial_type	obj_pair	reaction_time
40	catch	2	617.6718386732318
58	catch	9	800.435537348676
72	catch	14	783.1492563291249
120	catch	10	611.7916382181647
162	catch	13	831.6563360422151
170	catch	16	941.0864336359737
188	catch	11	766.6336443680848
208	catch	11	852.0792892168174
236	catch	15	1018.1600332007292
242	catch	15	961.1635451674374
246	catch	1	872.2157516358493
302	catch	12	981.6119344368417
312	catch	5	1011.5203198702147
322	catch	8	834.5288298060041
330	catch	2	833.657308860893
336	catch	6	801.4342387696161
