onset	trial_type	obj_pair	reaction_time
18	catch	6	618.2941185393247
52	catch	3	368.21490950524094
76	catch	9	421.58305613884295
120	catch	2	482.6579071145716
148	catch	7	528.4701812570347
156	catch	12	520.0204738621323
238	catch	12	475.0087687748419
240	catch	4	580.0310231666117
280	catch	14	1454.7790045635338
284	catch	6	519.311831910727
300	catch	5	1005.7155454087479
304	catch	13	437.9634844121938
316	catch	4	533.7729471921193
330	catch	5	465.9820626120563
334	catch	14	556.2120856475303
354	catch	7	569.3621240698121
